timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519733908523587,-3,0,-1,-1,1,-1,-1,-1
1519733908539637,-2,0,0,-1,-1,-2,-2,-1
1519733908539637,-1,-2,-2,0,0,0,0,-2
1519733908545646,-1,-2,-1,-1,-1,-1,-2,0
1519733908545646,0,-1,-3,-1,-2,0,-1,-3
1519733908568708,-1,-1,-1,0,-1,-1,-1,-2
1519733908568708,0,-1,0,0,-2,0,-2,0
1519733908575726,-2,0,0,-1,-2,-1,-2,-1
1519733908575726,0,-1,-1,0,-1,-2,-2,-1
1519733908592772,0,-2,-1,-1,-1,-2,-2,-1
1519733908592772,-1,2,1,0,-2,-3,0,0
1519733908605806,-4,-1,-1,-2,0,-1,-1,0
1519733908605806,-1,1,-1,-1,1,0,-2,1
1519733908613838,1,-2,-2,-1,1,-1,-2,-1
1519733908613838,-2,-1,-1,-2,-1,0,-2,-1
1519733908628867,-3,-2,1,-1,-2,-1,1,-2
1519733908628867,-2,-3,-1,-1,-1,1,-1,-1
1519733908643908,-2,-2,-3,-1,-1,-3,3,2
1519733908643908,-1,-3,-3,-2,1,2,2,1
1519733908658948,0,-1,2,0,1,2,0,2
1519733908658948,0,3,0,0,2,1,0,-1
1519733908665966,1,1,3,-1,-1,-1,-1,0
1519733908665966,0,1,-1,0,0,0,-1,-1
1519733908681007,0,1,0,0,-1,-1,0,1
1519733908681007,-2,-1,0,0,0,-2,0,-2
1519733908689038,-2,-1,0,1,-1,-1,-1,-1
1519733908689038,-1,0,0,-2,-1,-1,-2,0
1519733908703071,-2,0,-1,-2,0,-2,-1,-2
1519733908703071,0,-1,-2,0,-2,-1,0,-2
1519733908718105,-2,0,-1,-2,-1,-3,-3,-3
1519733908718105,1,0,0,-1,-4,-2,-2,-2
1519733908726126,-2,-2,-4,-2,-1,-1,-3,-2
1519733908726126,-2,-2,-2,-2,-5,-3,-3,-1
1519733908741166,-4,-2,-2,-2,-2,-3,0,0
1519733908741166,-3,-2,-4,-2,-1,-2,-2,-1
1519733908748185,-1,-2,0,-1,1,-2,-1,-3
1519733908748185,-2,-1,-2,0,-1,-1,0,-2
1519733908763225,-3,-3,-2,0,-2,0,-1,0
1519733908763225,-1,1,-1,0,-1,-1,-2,-1
1519733908778265,0,-2,-2,-2,-3,-1,0,-1
1519733908778265,0,-2,0,-1,-1,-1,-1,-1
1519733908786286,-1,0,0,0,-1,1,-1,-2
1519733908786286,0,-3,-1,-2,-1,-2,0,0
1519733908801326,-1,-1,0,0,-1,-1,-1,-2
1519733908801326,-1,-1,-1,0,-1,1,-2,-1
1519733908808345,-1,-3,-3,-2,0,0,0,0
1519733908808345,-2,1,0,-2,-1,-1,0,0
1519733908823384,-1,0,-1,0,-1,-1,-1,-2
1519733908823384,-2,-1,-2,-1,-2,0,-1,-3
1519733908838425,-1,-1,-2,-3,-1,-2,0,1
1519733908838425,-3,-1,0,-1,0,-1,1,-1
1519733908846446,0,-1,-3,-2,-2,0,0,-1
1519733908846446,-1,-3,-2,-1,0,-1,-1,-1
1519733908861486,-3,-3,0,1,0,1,-1,0
1519733908861486,0,1,-3,-1,-2,0,-1,0
1519733908868504,-2,-1,0,-1,0,1,0,-1
1519733908868504,-1,-1,-1,-1,0,0,-1,-1
1519733908883545,0,0,1,0,0,-1,0,0
1519733908883545,-1,-1,-1,0,0,-1,0,-1
1519733908898585,-1,0,-1,-1,-1,-1,-2,-1
1519733908898585,-3,-1,-1,-1,-1,-3,1,-1
1519733908905603,-1,-1,-1,-2,0,-1,-1,-2
1519733908905603,0,-1,0,1,1,-2,-1,0
1519733908920643,-2,-1,0,0,-1,0,1,-1
1519733908920643,-1,-1,-1,-1,-2,0,0,-2
1519733908928664,-3,-2,-2,0,1,1,-3,0
1519733908928664,0,-2,-2,-4,-1,1,1,1
1519733908943704,0,1,-1,-2,0,-1,1,2
1519733908943704,-1,0,-2,-1,-1,-5,5,-9
1519733908950723,0,-2,-1,-1,-2,0,-3,2
1519733908950723,-2,-2,-2,-1,-2,-1,-2,0
1519733908965763,-1,0,0,-3,-1,-2,1,-2
1519733908965763,0,0,-1,-1,-1,-1,2,1
1519733908980803,0,-1,-2,0,0,-2,-4,6
1519733908980803,-3,0,-1,-2,0,3,-2,-9
1519733908995843,0,-2,-1,-1,-2,-1,-1,-6
1519733908995843,-1,-2,0,0,0,-1,0,5
1519733909010883,0,-1,0,-2,0,-2,2,-1
1519733909010883,-2,-1,-1,0,-2,-7,1,-1
1519733909018904,0,0,-1,-2,-2,1,-1,2
1519733909018904,-2,0,0,-1,-2,0,1,-4
1519733909033944,2,-1,-1,-1,-1,-1,2,-1
1519733909033944,1,1,-1,0,-1,-2,-3,0
1519733909048984,1,-2,-2,0,0,-3,-3,2
1519733909048984,-6,-2,-1,0,-2,-3,-2,-3
1519733909064024,4,-2,-1,-3,-2,0,4,6
1519733909064024,3,2,0,0,1,0,-8,-6
1519733909071043,-5,-3,-2,-1,-2,2,-2,0
1519733909071043,3,-3,-1,-1,0,2,1,1
1519733909086090,1,0,-2,-3,-6,-4,3,-1
1519733909086090,1,0,-1,1,0,-4,-4,1
1519733909101123,4,0,0,0,-1,-4,1,-4
1519733909101123,-9,-2,-1,-2,1,2,0,-1
1519733909108142,2,0,0,0,1,-2,-3,-5
1519733909108142,0,-2,-1,-3,-2,-2,2,-1
1519733909123182,-2,3,-2,0,-1,-1,-2,-2
1519733909123182,8,0,-1,1,-2,-2,-3,1
1519733909131203,-2,-3,-1,-4,-1,-2,1,8
1519733909131203,0,-1,-2,-3,-2,-1,-7,-18
1519733909146243,-4,-1,-2,-1,1,-1,1,-15
1519733909146243,-3,-1,-1,-1,-1,-2,-4,-2
1519733909161283,-3,-1,-1,-1,0,-2,0,-2
1519733909161283,1,0,-1,-2,-2,1,7,5
1519733909168302,2,-1,-1,0,0,8,0,-3
1519733909168302,-5,-2,-2,0,-1,-9,-3,0
1519733909183342,2,-3,-3,-2,-2,3,-1,3
1519733909183342,-15,-2,1,2,0,-3,-2,-8
1519733909191363,16,2,1,0,-2,-10,2,23
1519733909191363,-23,0,-1,-2,0,18,-1,-17
1519733909206403,-2,-1,-1,1,-1,-3,-1,-7
1519733909206403,2,-1,0,-2,-2,-1,3,12
1519733909221443,0,1,-1,0,0,1,0,4
1519733909221443,6,-2,-2,-3,-4,-2,-5,-6
1519733909228462,-6,0,0,0,2,2,0,5
1519733909228462,4,-1,-1,-1,-3,-6,-6,-5
1519733909243502,-6,-4,-1,-1,-2,2,-5,-4
1519733909243502,7,-2,-4,-2,-3,-5,14,5
1519733909251523,-4,-2,-2,-2,-1,-1,-4,3
1519733909251523,2,-1,0,-1,-1,1,3,-5
1519733909265560,4,-2,-1,-1,-1,-4,-9,14
1519733909265560,-8,-2,0,1,1,-1,1,3
1519733909280601,-14,2,-1,-1,-1,4,4,26
1519733909280601,13,0,-1,-2,-1,0,0,-4
1519733909288622,-7,1,0,-1,1,4,-9,-14
1519733909288622,9,-3,-3,-1,-3,-9,1,13
1519733909303662,0,-2,-2,0,-1,-5,-2,8
1519733909303662,-7,-3,-2,-1,-1,-4,5,3
1519733909310685,-3,-1,-3,-3,-1,1,0,0
1519733909310685,1,0,-4,-1,-1,0,-3,-7
1519733909325721,7,1,-4,1,1,1,-1,-10
1519733909325721,0,-1,8,8,0,1,0,-9
1519733909348782,9,-1,-5,0,-2,0,5,5
1519733909348782,-16,-4,-5,-6,-3,0,-3,-9
1519733909355800,20,-1,-2,-7,-2,-3,1,45
1519733909355800,0,0,-11,-6,0,2,-2,-69
1519733909370841,-14,-4,16,4,0,0,-3,-6
1519733909370841,-15,-1,1,3,0,-3,-3,12
1519733909378861,15,-3,-24,-11,-7,-7,-9,13
1519733909378861,-15,-18,-14,-15,1,2,2,43
1519733909393901,-86,-9,-5,6,2,2,-2,-77
1519733909393901,7,9,-18,8,0,0,-19,-18
1519733909408942,-45,-11,4,-20,-2,-2,-23,-85
1519733909408942,54,3,29,15,3,0,15,35
1519733909423982,15,16,-10,17,4,7,9,25
1519733909423982,15,21,14,5,2,-2,-12,-105
1519733909431000,9,-59,-66,-10,-4,1,27,127
1519733909431000,-61,43,23,-39,-16,-18,-14,-56
1519733909446041,32,-4,12,10,0,3,28,60
1519733909446041,-12,-17,-17,-6,-2,4,5,-59
1519733909461080,27,32,-36,-21,1,-5,9,19
1519733909461080,-13,-23,31,-2,3,4,-1,4
1519733909468099,20,32,-4,13,5,-3,-18,12
1519733909468099,-8,-26,49,25,-11,-4,18,70
1519733909483139,-51,-21,-102,-50,-10,-1,14,12
1519733909483139,38,-23,-28,-57,1,0,-23,-54
1519733909491160,15,33,111,102,12,1,4,12
1519733909491160,-6,8,-70,19,16,7,0,-34
1519733909508206,-39,-19,-28,-59,-9,-3,-29,-64
1519733909508206,37,16,2,-21,-13,-3,-8,29
1519733909521241,-19,-19,-10,-16,1,-10,6,25
1519733909521241,35,25,49,27,5,4,7,66
1519733909528259,-11,11,27,19,-2,-10,-6,-28
1519733909528259,13,-12,-2,10,3,4,6,30
1519733909543299,6,3,-9,-10,-2,6,16,21
1519733909543299,-14,-13,-11,-6,-5,-4,-2,-13
1519733909558339,54,15,21,-4,6,1,-2,-11
1519733909558339,-1,-5,-11,-2,-1,-2,-13,11
1519733909573379,-8,-5,-32,-15,-3,2,4,-21
1519733909573379,-13,-6,-12,-9,-2,-2,-3,-3
1519733909588419,15,6,16,-4,8,9,-16,-19
1519733909588419,-19,-10,3,6,-8,-2,9,17
1519733909596440,5,5,-20,7,2,1,13,17
1519733909596440,7,4,-1,-27,3,-2,-7,1
1519733909618499,11,4,38,78,-7,-5,23,13
1519733909618499,1,-2,-11,-45,15,7,-3,-8
1519733909640557,2,-2,-10,-41,9,1,10,-11
1519733909640557,-9,-3,7,19,0,-7,-16,3
1519733909663619,-5,-2,8,26,26,-1,3,1
1519733909663619,0,5,10,12,-24,4,-5,-5
1519733909670638,-10,-13,-18,-36,4,-3,5,-5
1519733909670638,-1,-4,-3,-14,-14,-1,-9,11
1519733909693699,-2,-3,-18,2,-6,1,0,-12
1519733909693699,-3,-3,26,27,1,2,11,1
1519733909708739,-3,1,-16,-5,-13,3,-11,-10
1519733909708739,-8,-6,-11,-16,-20,-6,8,2
1519733909723779,-6,-5,-1,-17,-12,-4,-7,-10
1519733909723779,2,1,-2,15,15,-1,-3,6
1519733909730797,-3,2,6,15,5,-2,-6,-10
1519733909730797,1,2,5,16,-1,-2,0,4
1519733909745838,3,0,0,-9,7,3,2,-2
1519733909745838,-2,3,1,10,1,1,-9,-13
1519733909753859,2,0,-5,-23,-8,-2,6,11
1519733909753859,-4,-4,0,8,-1,-2,4,-9
1519733909768899,5,1,-2,-24,-21,-5,-7,-8
1519733909768899,-5,-5,-4,3,-1,5,2,-3
1519733909790958,-4,-4,-6,-16,-6,-3,2,8
1519733909790958,1,0,9,24,17,-3,-7,-3
1519733909798979,-5,4,1,0,8,3,3,1
1519733909798979,3,-2,-2,-3,-3,-8,-3,0
1519733909814019,1,-5,1,-1,-9,0,-4,-1
1519733909814019,-11,-4,-9,-12,-11,-9,5,1
1519733909821037,0,-2,0,3,5,-5,-13,-6
1519733909821037,-5,0,1,0,5,6,2,-10
1519733909836078,0,-1,-2,-8,-5,2,4,3
1519733909836078,4,1,6,7,4,-2,-3,1
1519733909851118,-12,-4,-3,-7,-2,2,9,3
1519733909851118,8,3,-5,-7,-10,-3,-2,8
1519733909881197,-1,-4,-3,-11,-4,3,11,3
1519733909881197,4,-1,4,-5,-10,0,-20,-18
1519733909888216,-6,1,-2,-11,-1,3,12,19
1519733909888216,-2,-6,9,45,27,2,-4,-7
1519733909903257,3,2,-3,-2,0,5,-5,-10
1519733909903257,-1,6,3,-17,-7,-3,13,6
1519733909918296,-3,-11,-5,-11,7,-4,-7,-6
1519733909918296,-3,0,1,23,1,-6,-5,6
1519733909926318,-2,-2,-3,-6,12,7,1,0
1519733909926318,-6,2,4,-3,-9,-5,3,-1
1519733909941358,1,-3,-5,-5,-4,-2,-7,0
1519733909941358,5,2,3,-1,3,2,2,-2
1519733909956398,-8,-7,4,9,9,5,-6,1
1519733909956398,-8,-4,-8,-13,-11,-3,11,-2
1519733909971438,-5,-1,-2,-9,-4,-3,-14,-4
1519733909971438,-1,-7,-1,-5,6,2,-7,6
1519733909978456,0,-1,-1,12,-13,-6,-7,-10
1519733909978456,3,0,-7,-15,-5,-6,-4,6
1519733910000515,-7,5,3,13,0,-1,-8,-1
1519733910000515,-1,-5,-11,-23,-12,-1,-23,-15
1519733910015555,8,-2,-4,-4,-1,1,2,-8
1519733910015555,-5,7,4,-2,-2,4,1,5
1519733910038616,-6,-7,0,-1,-11,-8,5,1
1519733910038616,-2,-10,-6,-6,-1,-3,3,-6
1519733910045635,6,6,3,-5,2,-2,3,4
1519733910045635,-2,-4,2,9,6,1,-1,-1
1519733910053656,4,2,-5,-5,-4,2,3,5
1519733910053656,-1,1,-5,-14,-23,-6,1,-10
1519733910060675,5,6,4,24,33,2,9,4
1519733910060675,-6,-10,-8,-18,-10,8,-13,-13
1519733910075715,-1,-3,-4,-14,-3,-1,1,5
1519733910075715,6,6,-2,-9,-9,-4,-5,-8
1519733910090755,-5,-4,0,-10,-14,-9,1,-5
1519733910090755,-6,-31,-13,4,6,-1,7,1
1519733910113816,3,52,18,-6,-4,3,-4,-6
1519733910113816,3,16,8,4,4,-2,8,2
1519733910128856,-5,-13,-10,-6,-3,-7,-27,-19
1519733910128856,-2,-9,-10,-17,-23,3,4,4
1519733910143896,-3,7,2,-8,-9,-1,-10,-1
1519733910143896,12,14,3,12,9,-4,3,5
1519733910158936,-41,-12,-3,-6,-5,-10,3,-9
1519733910158936,10,4,2,3,1,4,11,8
1519733910189016,4,10,-3,6,-3,-10,-6,18
1519733910189016,-2,-18,-5,-7,8,11,4,3
1519733910196035,8,9,-1,-2,-11,-3,-3,-8
1519733910196035,-3,3,5,7,10,-2,-5,-4
1519733910203054,6,-7,3,-8,-2,3,18,9
1519733910203054,0,0,-3,-1,-3,0,6,4
1519733910218094,-1,-1,-1,-2,-17,-4,-7,-5
1519733910218094,-6,0,2,-11,7,2,0,-2
1519733910226115,5,-4,0,8,9,4,6,-3
1519733910226115,1,0,-3,-10,-5,-1,4,-5
1519733910233134,1,4,5,8,10,3,-9,-1
1519733910233134,-8,-10,-5,-2,-4,-4,-3,-6
1519733910248173,2,0,-2,3,0,-3,-6,3
1519733910248173,-4,6,4,2,4,2,3,1
1519733910263213,0,-10,-4,-3,-7,0,-4,-6
1519733910263213,0,11,0,6,4,-3,0,-4
1519733910271235,6,-4,0,-2,4,-1,6,-4
1519733910271235,-5,5,2,-5,-4,0,-11,-2
1519733910286275,5,-22,-1,9,7,6,1,-6
1519733910286275,-2,6,-2,-2,0,-5,-3,1
1519733910293293,4,-6,2,1,-2,1,6,4
1519733910293293,-3,3,2,4,3,-7,4,0
1519733910308334,0,1,-2,4,2,2,0,0
1519733910308334,-2,-4,-2,-18,-6,-2,-11,-6
1519733910338414,4,3,6,43,24,2,4,13
1519733910338414,-8,-5,-5,-2,-4,-7,-6,-17
1519733910346435,4,4,-4,-11,-8,1,-3,11
1519733910346435,-2,-1,-3,2,-2,-4,5,0
1519733910361475,-1,2,-1,-10,2,3,2,-2
1519733910361475,-7,-4,-2,-1,-13,-3,-2,0
1519733910368493,8,2,-2,4,9,2,2,1
1519733910368493,-7,-3,4,12,7,0,-4,0
1519733910375513,-3,0,-5,-10,-8,-8,-4,-3
1519733910375513,0,-3,-5,-8,0,-1,-2,3
1519733910390552,2,-2,-8,-8,12,5,2,-3
1519733910390552,10,3,6,12,-4,-6,0,9
1519733910405592,-10,-9,-6,-28,-15,2,2,-13
1519733910405592,5,4,6,21,16,-1,1,-3
1519733910420632,-6,0,3,10,-12,-5,-6,0
1519733910420632,0,-2,0,8,15,1,-10,-4
1519733910435672,0,-3,-2,-1,-3,1,4,-6
1519733910435672,-1,2,-2,4,-4,-3,-10,-3
1519733910450712,-3,-5,-3,-7,3,-2,7,11
1519733910450712,-1,-4,-7,-10,-12,4,4,2
1519733910458733,-3,1,0,11,11,-5,-8,0
1519733910458733,-5,-1,-3,-18,-16,-5,5,-5
1519733910473774,-1,0,-1,-1,-11,-2,-3,-1
1519733910473774,-1,-3,-4,-15,6,3,1,0
1519733910495832,-2,2,1,-1,-7,1,0,1
1519733910495832,-6,-3,-2,-9,-8,-4,-4,-3
1519733910510882,2,1,1,-4,-11,-4,-5,-2
1519733910510882,-1,-2,4,9,11,-2,-5,-3
1519733910519897,-2,-2,-6,-12,-11,0,1,1
1519733910519897,0,0,4,19,8,-2,1,2
1519733910540952,-1,-1,-2,-3,-2,-1,-1,-3
1519733910540952,1,0,-2,1,-2,0,-1,1
1519733910548974,-3,-2,-5,-11,-3,-4,-3,-1
1519733910548974,0,-1,2,8,4,1,2,-1
1519733910555992,0,0,4,1,-5,1,0,-1
1519733910555992,-2,-1,-4,-2,-2,1,3,0
1519733910571032,0,0,2,-11,-6,-2,-4,-2
1519733910571032,-2,-2,-1,4,5,-1,0,1
1519733910586072,1,-1,3,-2,1,-3,-2,1
1519733910586072,0,0,-4,3,-2,1,1,0
1519733910601112,-3,-2,-2,-1,-14,-1,-4,-3
1519733910601112,-2,-3,-6,-16,-2,-2,-1,-2
1519733910623171,-3,-1,-2,-8,-1,-4,-5,-2
1519733910623171,-3,0,0,-4,-14,-6,-12,-3
1519733910638211,-2,0,0,-3,-7,-1,0,0
1519733910638211,-2,-4,-2,-6,-3,0,-3,-3
1519733910646232,3,0,-2,10,12,2,2,0
1519733910646232,-3,-2,-2,-6,-3,-3,0,-1
1519733910661287,2,-1,-1,-1,0,2,1,0
1519733910661287,-2,-1,1,3,5,5,5,-2
1519733910668291,-1,0,0,2,8,1,0,-2
1519733910668291,-1,1,-2,-5,-6,-3,1,-2
1519733910676312,0,0,0,2,0,1,0,2
1519733910676312,-1,-1,0,1,-2,-1,-1,-1
1519733910691352,-4,-1,-1,-1,-2,-2,-3,0
1519733910691352,-2,-3,0,5,5,2,-1,2
1519733910713411,0,1,0,-5,-9,0,3,-8
1519733910713411,-3,-4,-3,-3,-1,0,-1,-2
1519733910721432,7,-2,-3,3,6,-2,-6,-1
1519733910721432,-22,0,1,-4,-4,-1,1,2
1519733910736474,5,-1,-3,-2,-1,-2,3,10
1519733910736474,35,0,-1,-3,-4,-2,1,52
1519733910743491,-47,-2,-1,-1,-4,-3,2,-17
1519733910743491,-7,-1,-2,-2,0,-3,-6,-48
1519733910750511,32,1,4,1,5,2,30,76
1519733910750511,-3,6,2,0,-1,-1,-24,-48
1519733910765549,-22,-9,-7,-6,-5,-6,-18,-40
1519733910765549,5,-3,-5,-3,-2,-2,3,14
1519733910774581,4,-3,-4,-2,2,12,-4,-9
1519733910774581,-2,-1,-3,0,-1,-12,-2,-35
1519733910788611,25,10,3,-1,-1,2,7,3
1519733910788611,-17,-5,-3,-3,-3,0,-2,-8
1519733910803651,-27,-12,-2,2,0,-14,-5,-3
1519733910803651,26,2,6,4,3,7,6,22
1519733910818691,6,0,-3,-4,-4,3,-1,-13
1519733910818691,13,1,3,1,-2,-13,4,34
1519733910833731,1,1,-3,1,1,-8,-6,-27
1519733910833731,-8,-1,3,1,3,5,5,-11
1519733910840749,2,2,-2,-2,-4,0,-14,-7
1519733910840749,19,-2,-6,-1,0,1,8,34
1519733910848771,-18,0,-1,-3,-5,-11,-4,-21
1519733910848771,5,-1,1,-2,-2,7,2,8
1519733910855789,3,1,3,-2,-5,0,-9,-11
1519733910855789,2,-1,0,0,1,6,3,9
1519733910870829,2,-1,1,2,1,-3,-5,-6
1519733910870829,-5,-2,-4,0,1,1,2,11
1519733910885870,-1,-2,-4,-4,-2,3,-2,5
1519733910885870,-5,1,2,-3,-3,-4,-4,-4
1519733910893891,5,2,-1,3,1,5,5,1
1519733910893891,-12,-5,-6,-5,-3,5,-6,-5
1519733910908930,5,3,2,2,0,-7,-3,7
1519733910908930,0,-2,-7,-8,0,21,5,-7
1519733910915961,-3,-3,-5,0,0,-12,2,-6
1519733910915961,-5,-5,1,-2,-2,-15,-12,1
1519733910930990,0,1,2,3,3,4,-7,-3
1519733910930990,-3,-2,-7,-9,-9,15,-1,3
1519733910946029,0,-4,-8,-4,2,-14,-3,3
1519733910946029,-5,-1,-9,-1,1,-4,-2,-6
1519733910953048,1,3,14,-6,0,3,3,-4
1519733910953048,0,1,1,16,4,-14,8,4
1519733910968088,-1,-2,2,0,-2,12,3,-1
1519733910968088,-4,-3,-6,-8,-3,-4,-8,-5
1519733910976109,-2,-2,-11,-6,-9,-5,-1,-3
1519733910976109,-4,-1,4,-2,9,6,-5,-1
1519733910991149,2,2,2,-3,-1,-2,1,-1
1519733910991149,-3,-3,-4,-2,-3,5,4,-2
1519733911006189,-3,-4,-7,-9,-5,-3,-3,0
1519733911006189,-1,-3,2,-8,0,-3,-3,0
1519733911015214,-1,-2,1,7,-1,-6,3,-5
1519733911015214,-6,-2,-7,-3,-2,7,4,2
1519733911028248,6,1,3,-6,1,-2,2,1
1519733911028248,-2,2,-4,-13,-5,0,-6,-3
1519733911036270,0,-3,2,29,1,-12,3,1
1519733911036270,0,0,3,1,8,7,-6,0
1519733911051309,-2,-4,-13,-23,-6,4,-2,-1
1519733911051309,2,3,13,45,-8,-14,0,-1
1519733911066349,0,-1,-2,-1,4,2,3,2
1519733911066349,0,0,2,8,3,6,-15,0
1519733911073368,-2,-2,-4,-8,0,0,-3,-4
1519733911073368,-1,-2,-4,-21,-8,-7,-5,-1
1519733911088408,0,-1,0,13,6,11,0,-1
1519733911088408,-1,-4,-3,-5,-5,-13,6,-2
1519733911096429,-1,-1,3,7,2,13,-1,3
1519733911096429,0,-1,-1,-1,-2,-22,-1,-3
1519733911111469,-1,-1,-2,-10,-4,-5,-7,-6
1519733911111469,2,-2,-3,-4,4,5,3,4
1519733911125507,-2,-2,-1,-7,-7,-2,17,0
1519733911125507,-5,-2,5,10,-5,-10,-12,-7
1519733911133528,-1,0,-1,-2,-6,1,2,1
1519733911133528,0,-2,-4,-10,-2,2,1,0
1519733911148568,-3,-2,-7,-23,0,-1,-1,0
1519733911148568,0,2,9,32,1,2,7,2
1519733911155587,-1,-1,0,19,11,-5,-13,-6
1519733911155587,-1,-1,-2,-9,2,2,3,1
1519733911170626,-2,-3,-2,-11,-9,-8,-7,-2
1519733911170626,0,-2,0,4,4,4,4,1
1519733911185666,-2,-3,-4,-2,-1,-4,-4,1
1519733911185666,-1,-2,-2,-10,-9,-4,9,-2
1519733911193688,-1,-1,-2,7,6,0,5,0
1519733911193688,1,-2,-3,-7,-4,3,0,5
1519733911208728,0,1,1,2,0,6,-7,-6
1519733911208728,-4,-1,-1,4,0,-21,-6,-3
1519733911215746,-1,0,-3,-8,0,3,0,-1
1519733911215746,1,1,0,-4,-7,0,2,6
1519733911230787,-2,-2,-2,-6,-3,-3,-2,-1
1519733911230787,-2,0,-1,0,1,4,-1,-4
1519733911245826,1,-1,-1,2,-1,-7,1,2
1519733911245826,-1,-2,0,-2,-2,3,-19,-4
1519733911253848,1,1,-2,-7,0,0,1,2
1519733911253848,-3,0,-1,-3,-5,-2,-2,-3
1519733911268888,-3,-1,-3,0,-3,-7,-5,-3
1519733911268888,-1,1,-2,-2,1,6,-6,1
1519733911275906,0,-2,0,-2,-3,0,2,1
1519733911275906,-1,-2,0,3,4,-1,-3,-4
1519733911290946,-1,0,1,-2,-3,0,-3,-1
1519733911290946,1,-1,-3,-6,2,2,1,2
1519733911305986,-3,0,1,2,2,3,-3,-2
1519733911305986,-2,-2,-3,-4,-4,-2,1,3
1519733911313005,0,-2,1,0,0,0,-1,-2
1519733911313005,-2,-3,-2,-3,-2,-2,0,-3
1519733911328045,0,-2,-1,2,2,2,0,0
1519733911328045,2,-1,-1,-2,-2,-3,14,1
1519733911336066,-2,-1,-2,-3,-3,-1,2,-1
1519733911336066,1,1,0,1,0,4,-3,0
1519733911351107,1,-1,-1,-2,-2,-1,-1,0
1519733911351107,-3,-2,-3,-2,-3,-1,0,-1
1519733911366161,1,-1,-1,0,1,1,2,0
1519733911366161,-1,-1,-2,-3,0,1,-2,0
1519733911381187,-1,-1,0,-2,1,-1,2,-1
1519733911381187,-1,-1,0,-2,-4,-3,-4,-3
1519733911388205,-1,-1,-1,0,-2,1,0,1
1519733911388205,-1,-1,-1,-2,1,-1,1,-1
1519733911403245,0,-1,-3,-1,-1,-1,-3,-2
1519733911403245,1,-1,0,-2,-3,-2,1,-2
1519733911418285,-1,0,-1,-2,-2,-1,0,2
1519733911418285,-3,0,0,-2,-2,0,-4,-8
1519733911426307,-1,0,1,2,0,2,-4,-2
1519733911426307,1,0,1,-2,-2,1,0,-2
1519733911441346,-1,-2,0,-2,0,-1,-2,0
1519733911441346,1,0,-1,-1,0,-2,-2,1
1519733911448365,-1,0,0,-2,-2,-1,5,0
1519733911448365,-1,-2,-4,0,-2,0,2,-2
1519733911463405,-1,0,0,-1,0,0,0,-4
1519733911463405,-2,-1,-3,-3,-1,-1,3,-2
1519733911478445,-1,-1,-2,0,-1,-2,-1,0
1519733911478445,0,-1,-2,-2,-2,-2,-3,-1
1519733911486466,0,-1,0,-1,-1,0,1,0
1519733911486466,-2,-1,0,-2,1,-2,-1,-2
1519733911500504,0,0,1,0,-1,-3,1,-2
1519733911500504,-2,-1,1,-1,-3,-1,-1,0
1519733911508525,1,1,-1,-2,0,1,-1,1
1519733911508525,-1,-1,-1,-1,0,1,0,-1
1519733911523574,-3,-1,-2,0,-1,-2,0,-1
1519733911523574,-1,-3,-2,-1,1,0,0,0
1519733911538605,1,2,-1,0,0,0,0,2
1519733911538605,-1,0,-1,0,0,-1,-1,-2
1519733911545624,0,0,-2,0,-2,0,-1,-3
1519733911545624,-1,-2,0,-3,-2,-2,-1,-1
1519733911560664,-1,-2,-2,0,-1,-1,-3,-1
1519733911560664,1,-3,1,-1,-2,-2,1,0
1519733911568685,1,0,0,-1,0,0,-1,0
1519733911568685,0,-1,-2,1,-1,0,0,-2
1519733911583726,1,0,-1,-1,0,0,-1,-2
1519733911583726,0,-2,-1,-1,0,0,-3,0
1519733911598766,-2,-1,0,-2,-2,-2,-1,-2
1519733911598766,-1,0,-1,-1,-1,0,-1,-1
1519733911605784,0,-2,-2,-1,-1,0,-2,-2
1519733911605784,-1,-1,-1,0,0,-1,-1,-1
1519733911620824,-1,-1,-1,-1,0,1,-1,-1
1519733911620824,-1,1,-1,-2,-2,-1,0,0
1519733911628845,-1,-1,-2,-2,-1,0,-1,-1
1519733911628845,-2,-1,0,0,-1,-1,-1,-2
1519733911643885,-1,-1,-1,0,-1,-2,-2,0
1519733911643885,0,-1,-1,0,-2,-2,-1,-2
1519733911658925,-1,-1,0,-2,-1,-2,-1,0
1519733911658925,-2,0,-1,0,1,-1,-2,-2
1519733911665944,-2,-1,0,-2,-2,-2,-2,-1
1519733911665944,0,-1,-2,-2,-1,1,-1,-1
1519733911680983,-2,0,-2,-2,-2,0,-1,-1
1519733911680983,0,0,-1,0,-2,0,0,1
1519733911689005,-1,-1,1,0,-2,-2,-1,1
1519733911689005,0,0,-1,-2,0,-1,-1,0
1519733911703043,-1,-1,0,0,0,0,-2,0
1519733911703043,-1,-1,-1,-1,-2,1,-1,-1
1519733911718083,-1,-2,-1,-2,0,-2,0,-1
1519733911718083,-1,-1,-2,0,-1,-1,-1,-3
1519733911726104,-1,-1,0,0,-2,-2,0,-2
1519733911726104,-1,-1,-1,-1,0,0,-2,1
1519733911741143,0,1,-1,-1,-1,0,0,-2
1519733911741143,-1,-4,-2,-3,0,-3,-3,-2
1519733911748162,-1,-2,-2,-2,-1,-2,1,-1
